,0,,,,1
10135,78.64905826,17.18150706,78.65405826,17.17650706,2478.303186
10136,78.61905826,17.18150706,78.62405826,17.17650706,1077.279857
10137,78.61905826,17.17650706,78.62405826,17.17150706,1379.878982
10138,78.57905826,17.13650706,78.58405826,17.13150706,418.2830802
10139,78.58405826,17.13650706,78.58905826,17.13150706,471.1510448
10140,78.58905826,17.14150706,78.59405826,17.13650706,384.4405134
10141,78.62905826,17.17650706,78.63405826,17.17150706,671.156182
10142,78.62905826,17.17150706,78.63405826,17.16650706,2137.599432
10143,78.63405826,17.17650706,78.63905826,17.17150706,706.3025398
10144,78.72405826,17.16650706,78.72905826,17.16150706,719.6948161
10145,78.72905826,17.17150706,78.73405826,17.16650706,32.1307624
10146,78.72905826,17.16650706,78.73405826,17.16150706,553.3457028
10147,78.73405826,17.17150706,78.73905826,17.16650706,583.7257704
10148,78.73905826,17.17150706,78.74405826,17.16650706,743.4784214
10149,78.70905826,17.11150706,78.71405826,17.10650706,17.38442703
10150,78.70905826,17.10650706,78.71405826,17.10150706,656.865317
10151,78.70905826,17.10150706,78.71405826,17.09650706,1064.370751
10152,78.70905826,17.09650706,78.71405826,17.09150706,789.3620858
10153,78.71405826,17.12150706,78.71905826,17.11650706,636.3617642
10154,78.71405826,17.11650706,78.71905826,17.11150706,570.8832374
10155,78.71405826,17.11150706,78.71905826,17.10650706,603.518119
10156,78.71405826,17.09650706,78.71905826,17.09150706,817.7373287
10157,78.71905826,17.12150706,78.72405826,17.11650706,247.6466874
10158,78.67405826,17.12650706,78.67905826,17.12150706,183.5688107
10159,78.67405826,17.12150706,78.67905826,17.11650706,555.5896371
10160,78.67405826,17.11650706,78.67905826,17.11150706,887.9885961
10161,78.65905826,17.17150706,78.66405826,17.16650706,579.3283112
10162,78.66405826,17.17150706,78.66905826,17.16650706,422.0500469
10163,78.66405826,17.16650706,78.66905826,17.16150706,311.5117744
10164,78.66405826,17.18650706,78.66905826,17.18150706,22.20975847
10165,78.66905826,17.18150706,78.67405826,17.17650706,568.9961926
10166,78.66905826,17.18650706,78.67405826,17.18150706,631.2971878
10167,78.67405826,17.18650706,78.67905826,17.18150706,215.4362134
10168,78.68405826,17.17650706,78.68905826,17.17150706,542.8313955
10169,78.68905826,17.17650706,78.69405826,17.17150706,368.7549639
10170,78.51405826,17.22150706,78.51905826,17.21650706,2197.053556
10171,78.51905826,17.22150706,78.52405826,17.21650706,1598.692349
10172,78.53905826,17.20650706,78.54405826,17.20150706,2612.337577
10173,78.53905826,17.20150706,78.54405826,17.19650706,798.360767
10174,78.54405826,17.21150706,78.54905826,17.20650706,1927.157011
10175,78.51405826,17.20650706,78.51905826,17.20150706,970.4075478
10176,78.51405826,17.20150706,78.51905826,17.19650706,1210.781538
10177,78.51405826,17.19650706,78.51905826,17.19150706,771.0050279
10178,78.51905826,17.19650706,78.52405826,17.19150706,312.11151
10179,78.54405826,17.20650706,78.54905826,17.20150706,2710.224059
10180,78.54405826,17.20150706,78.54905826,17.19650706,2565.948517
10181,78.52905826,17.22150706,78.53405826,17.21650706,283.0051891
10182,78.51905826,17.22650706,78.52405826,17.22150706,220.1389182
10183,78.52405826,17.22650706,78.52905826,17.22150706,1080.091861
10184,78.52405826,17.22150706,78.52905826,17.21650706,2238.065696
10185,78.52905826,17.21150706,78.53405826,17.20650706,1906.648356
10186,78.53405826,17.21150706,78.53905826,17.20650706,391.4207258
10187,78.53405826,17.20650706,78.53905826,17.20150706,1936.010827
10188,78.62405826,17.22650706,78.62905826,17.22150706,602.118332
10189,78.62905826,17.22650706,78.63405826,17.22150706,204.7854829
10190,78.61905826,17.20650706,78.62405826,17.20150706,3090.031145
10191,78.59905826,17.23150706,78.60405826,17.22650706,2964.705837
10192,78.58905826,17.22150706,78.59405826,17.21650706,2151.606468
10193,78.57405826,17.21650706,78.57905826,17.21150706,1624.867739
10194,78.60905826,17.21150706,78.61405826,17.20650706,977.3106679
10195,78.59405826,17.23150706,78.59905826,17.22650706,1967.480519
10196,78.60905826,17.20150706,78.61405826,17.19650706,1261.524144
10197,78.61405826,17.22150706,78.61905826,17.21650706,424.003104
10198,78.60405826,17.21150706,78.60905826,17.20650706,262.8115574
10199,78.57905826,17.21150706,78.58405826,17.20650706,2937.959992
10200,78.58405826,17.21150706,78.58905826,17.20650706,145.3342877
10201,78.59905826,17.20650706,78.60405826,17.20150706,545.2554284
10202,78.59905826,17.20150706,78.60405826,17.19650706,847.4578586
10203,78.60405826,17.20650706,78.60905826,17.20150706,308.1873791
10204,78.60405826,17.20150706,78.60905826,17.19650706,462.2901253
10205,78.57905826,17.20150706,78.58405826,17.19650706,840.3164061
10206,78.57905826,17.19650706,78.58405826,17.19150706,738.9458191
10207,78.57905826,17.19150706,78.58405826,17.18650706,1129.057451
10208,78.65405826,17.20650706,78.65905826,17.20150706,561.6010674
10209,78.65905826,17.21150706,78.66405826,17.20650706,51.03467909
10210,78.56905826,17.21650706,78.57405826,17.21150706,533.1988751
10211,78.57905826,17.23150706,78.58405826,17.22650706,2708.574758
10212,78.56905826,17.20150706,78.57405826,17.19650706,1541.104006
10213,78.62905826,17.23150706,78.63405826,17.22650706,473.7430248
10214,78.55405826,17.20150706,78.55905826,17.19650706,927.4022462
10215,78.55405826,17.21650706,78.55905826,17.21150706,452.3855941
10216,78.55905826,17.22150706,78.56405826,17.21650706,666.2557296
10217,78.62905826,17.22150706,78.63405826,17.21650706,141.6992582
10218,78.62905826,17.21650706,78.63405826,17.21150706,307.1412722
10219,78.62905826,17.20650706,78.63405826,17.20150706,345.4917173
10220,78.65405826,17.22650706,78.65905826,17.22150706,590.422261
10221,78.65905826,17.22650706,78.66405826,17.22150706,542.3778492
10222,78.66405826,17.22650706,78.66905826,17.22150706,264.1098149
10223,78.65405826,17.22150706,78.65905826,17.21650706,1058.148385
10224,78.57405826,17.20150706,78.57905826,17.19650706,895.9067547
10225,78.60905826,17.22150706,78.61405826,17.21650706,1394.271481
10226,78.64405826,17.20650706,78.64905826,17.20150706,1281.268637
10227,78.59905826,17.19650706,78.60405826,17.19150706,1930.437801
10228,78.60405826,17.19650706,78.60905826,17.19150706,814.3204149
10229,78.63905826,17.21150706,78.64405826,17.20650706,410.8501239
10230,78.64405826,17.21150706,78.64905826,17.20650706,249.3566581
10231,78.56405826,17.20150706,78.56905826,17.19650706,1855.860503
10232,78.56405826,17.19650706,78.56905826,17.19150706,1329.075252
10233,78.56905826,17.19650706,78.57405826,17.19150706,340.0154515
10234,78.56905826,17.19150706,78.57405826,17.18650706,624.0541074
10235,78.56905826,17.18650706,78.57405826,17.18150706,377.3766036
10236,78.57405826,17.18650706,78.57905826,17.18150706,250.6595514
10237,78.57405826,17.18150706,78.57905826,17.17650706,290.3884782
10238,78.63405826,17.20650706,78.63905826,17.20150706,274.9683236
10239,78.63405826,17.20150706,78.63905826,17.19650706,1119.973302
10240,78.55405826,17.21150706,78.55905826,17.20650706,183.0571413
10241,78.55905826,17.21150706,78.56405826,17.20650706,73.44686618
10242,78.61905826,17.20150706,78.62405826,17.19650706,483.1469814
10243,78.64905826,17.21150706,78.65405826,17.20650706,56.08206746
10244,78.64905826,17.20650706,78.65405826,17.20150706,1336.55878
10245,78.65405826,17.23150706,78.65905826,17.22650706,16.13051498
10246,78.65405826,17.21650706,78.65905826,17.21150706,576.9207546
10247,78.65405826,17.21150706,78.65905826,17.20650706,583.6188582
10248,78.65905826,17.23150706,78.66405826,17.22650706,290.8933984
10249,78.62905826,17.21150706,78.63405826,17.20650706,588.2961078
10250,78.63405826,17.21150706,78.63905826,17.20650706,583.4242976
10251,78.63905826,17.20650706,78.64405826,17.20150706,468.3121674
10252,78.57405826,17.21150706,78.57905826,17.20650706,1243.461936
10253,78.55405826,17.19650706,78.55905826,17.19150706,1619.206675
10254,78.54405826,17.19650706,78.54905826,17.19150706,1268.551872
10255,78.59405826,17.14650706,78.59905826,17.14150706,1490.678724
10256,78.59405826,17.14150706,78.59905826,17.13650706,932.5114843
10257,78.59905826,17.14150706,78.60405826,17.13650706,337.7416759
10258,78.59905826,17.13650706,78.60405826,17.13150706,615.0003315
10259,78.58905826,17.10150706,78.59405826,17.09650706,988.5909169
10260,78.58905826,17.09650706,78.59405826,17.09150706,645.8938538
10261,78.59405826,17.10150706,78.59905826,17.09650706,1280.489201
10262,78.59905826,17.10150706,78.60405826,17.09650706,561.3757569
10263,78.60405826,17.10150706,78.60905826,17.09650706,534.6174525
10264,78.60905826,17.10150706,78.61405826,17.09650706,549.7166139
10265,78.61405826,17.10150706,78.61905826,17.09650706,660.5031826
10266,78.61905826,17.10150706,78.62405826,17.09650706,703.5243165
10267,78.62405826,17.10650706,78.62905826,17.10150706,927.2432774
10268,78.62405826,17.10150706,78.62905826,17.09650706,1253.072416
10269,78.62905826,17.10650706,78.63405826,17.10150706,782.0346061
10270,78.63405826,17.11150706,78.63905826,17.10650706,513.8666839
10271,78.63405826,17.10650706,78.63905826,17.10150706,184.6506872
10272,78.63905826,17.11650706,78.64405826,17.11150706,265.8547309
10273,78.63905826,17.11150706,78.64405826,17.10650706,697.5403168
10274,78.64405826,17.12150706,78.64905826,17.11650706,241.8706908
10275,78.64405826,17.11650706,78.64905826,17.11150706,499.4267413
10276,78.64905826,17.12650706,78.65405826,17.12150706,18.92934546
10277,78.64905826,17.12150706,78.65405826,17.11650706,651.630507
10278,78.65405826,17.13150706,78.65905826,17.12650706,99.07825213
10279,78.65405826,17.12650706,78.65905826,17.12150706,786.2493132
10280,78.65905826,17.13150706,78.66405826,17.12650706,652.825867
10281,78.66405826,17.13650706,78.66905826,17.13150706,472.8215008
10282,78.66405826,17.13150706,78.66905826,17.12650706,215.4154531
10283,78.69905826,17.19650706,78.70405826,17.19150706,84.01035971
10284,78.71405826,17.13150706,78.71905826,17.12650706,262.9819881
10285,78.71905826,17.16150706,78.72405826,17.15650706,5225.009129
10286,78.71905826,17.15650706,78.72405826,17.15150706,864.4124692
10287,78.71905826,17.15150706,78.72405826,17.14650706,559.3524468
10288,78.71905826,17.14650706,78.72405826,17.14150706,565.991442
10289,78.71905826,17.14150706,78.72405826,17.13650706,556.4822598
10290,78.71905826,17.13650706,78.72405826,17.13150706,556.5386567
10291,78.71905826,17.13150706,78.72405826,17.12650706,350.0715681
10292,78.71905826,17.12650706,78.72405826,17.12150706,352.8413808
10293,78.72405826,17.12650706,78.72905826,17.12150706,653.2058522
10294,78.72905826,17.13150706,78.73405826,17.12650706,552.3307119
10295,78.72905826,17.12650706,78.73405826,17.12150706,126.0387821
10296,78.73405826,17.13650706,78.73905826,17.13150706,413.4259434
10297,78.73405826,17.13150706,78.73905826,17.12650706,355.7054359
10298,78.73905826,17.14150706,78.74405826,17.13650706,456.6472009
10299,78.73905826,17.13650706,78.74405826,17.13150706,274.2705709
10300,78.74405826,17.14650706,78.74905826,17.14150706,1154.599169
10301,78.74405826,17.14150706,78.74905826,17.13650706,472.5331542
10302,78.75405826,17.14150706,78.75905826,17.13650706,2864.636512
10303,78.75405826,17.13650706,78.75905826,17.13150706,4861.741444
10304,78.71905826,17.16650706,78.72405826,17.16150706,1030.156331
10305,78.72405826,17.16150706,78.72905826,17.15650706,512.92083
10306,78.72905826,17.16150706,78.73405826,17.15650706,287.8274581
10307,78.72905826,17.15650706,78.73405826,17.15150706,447.86135
10308,78.73405826,17.15650706,78.73905826,17.15150706,509.0927973
10309,78.73405826,17.15150706,78.73905826,17.14650706,128.09052
10310,78.73905826,17.15150706,78.74405826,17.14650706,679.2651847
10311,78.74405826,17.15150706,78.74905826,17.14650706,668.2219078
10312,78.74905826,17.14650706,78.75405826,17.14150706,215.8384846
10313,78.74905826,17.14150706,78.75405826,17.13650706,534.5188372
10314,78.75905826,17.13650706,78.76405826,17.13150706,1463.762016
10315,78.75905826,17.13150706,78.76405826,17.12650706,577.5101461
10316,78.75905826,17.12650706,78.76405826,17.12150706,627.92167
10317,78.75905826,17.12150706,78.76405826,17.11650706,620.3475138
10318,78.76405826,17.12150706,78.76905826,17.11650706,339.780422
10319,78.76405826,17.11650706,78.76905826,17.11150706,374.2573319
10320,78.76905826,17.11650706,78.77405826,17.11150706,438.0673957
10321,78.76905826,17.11150706,78.77405826,17.10650706,423.8316432
10322,78.77405826,17.11150706,78.77905826,17.10650706,243.4329994
10323,78.77405826,17.10650706,78.77905826,17.10150706,846.6593849
10324,78.77405826,17.10150706,78.77905826,17.09650706,860.7961127
10325,78.77905826,17.10150706,78.78405826,17.09650706,603.6229284
10326,78.78405826,17.10150706,78.78905826,17.09650706,189.4834788
10327,78.78405826,17.09650706,78.78905826,17.09150706,402.6869818
10328,78.78905826,17.09650706,78.79405826,17.09150706,641.138163
10329,78.79405826,17.09650706,78.79905826,17.09150706,624.3783409
10330,78.79405826,17.09150706,78.79905826,17.08650706,768.0485708
10331,78.79405826,17.08650706,78.79905826,17.08150706,359.1839199
10332,78.79405826,17.08150706,78.79905826,17.07650706,401.0261988
10333,78.79905826,17.08650706,78.80405826,17.08150706,391.5407108
10334,78.74405826,17.17150706,78.74905826,17.16650706,469.7935351
10335,78.74405826,17.16650706,78.74905826,17.16150706,566.4832486
10336,78.74405826,17.16150706,78.74905826,17.15650706,574.7552075
10337,78.74405826,17.15650706,78.74905826,17.15150706,567.5469462
10338,78.73405826,17.18650706,78.73905826,17.18150706,805.9631985
10339,78.73405826,17.18150706,78.73905826,17.17650706,551.8362542
10340,78.73905826,17.18150706,78.74405826,17.17650706,87.35663186
10341,78.71905826,17.18650706,78.72405826,17.18150706,292.8171652
10342,78.71905826,17.18150706,78.72405826,17.17650706,267.8114282
10343,78.72405826,17.18650706,78.72905826,17.18150706,566.4888358
10344,78.72905826,17.18650706,78.73405826,17.18150706,729.876539
10345,78.74905826,17.13150706,78.75405826,17.12650706,802.478963
10346,78.75405826,17.13150706,78.75905826,17.12650706,1185.970924
10347,78.71405826,17.16650706,78.71905826,17.16150706,642.8239782
10348,78.67905826,17.17150706,78.68405826,17.16650706,573.432581
10349,78.69405826,17.16650706,78.69905826,17.16150706,588.540997
10350,78.70405826,17.16650706,78.70905826,17.16150706,545.1269197
10351,78.70905826,17.16650706,78.71405826,17.16150706,542.3625677
10352,78.53905826,17.21150706,78.54405826,17.20650706,1835.480986
10353,78.54905826,17.21650706,78.55405826,17.21150706,489.0355524
10354,78.54905826,17.21150706,78.55405826,17.20650706,174.3879388
10355,78.57905826,17.22650706,78.58405826,17.22150706,1700.600731
10356,78.59905826,17.19150706,78.60405826,17.18650706,4227.319591
10357,78.52905826,17.19150706,78.53405826,17.18650706,2447.757875
10358,78.54405826,17.19150706,78.54905826,17.18650706,652.8533977
10359,78.53405826,17.19150706,78.53905826,17.18650706,1963.139754
10360,78.53905826,17.19150706,78.54405826,17.18650706,1876.258308
10361,78.53905826,17.19650706,78.54405826,17.19150706,841.4506936
10362,78.55405826,17.19150706,78.55905826,17.18650706,958.872811
10363,78.55405826,17.18650706,78.55905826,17.18150706,56.29340863
10364,78.53405826,17.18650706,78.53905826,17.18150706,446.5631933
10365,78.55905826,17.19650706,78.56405826,17.19150706,594.6046192
10366,78.52905826,17.20650706,78.53405826,17.20150706,2174.913641
10367,78.52905826,17.20150706,78.53405826,17.19650706,1153.825622
10368,78.52905826,17.19650706,78.53405826,17.19150706,3520.419085
10369,78.53405826,17.19650706,78.53905826,17.19150706,548.993686
10370,78.57405826,17.19150706,78.57905826,17.18650706,480.5090324
10371,78.58905826,17.19650706,78.59405826,17.19150706,181.8475774
10372,78.55905826,17.20150706,78.56405826,17.19650706,573.7186137
10373,78.63405826,17.23150706,78.63905826,17.22650706,169.2165364
10374,78.50905826,17.20650706,78.51405826,17.20150706,1513.467606
10375,78.51405826,17.19150706,78.51905826,17.18650706,21.21458627
10376,78.59405826,17.13650706,78.59905826,17.13150706,577.4656306
10377,78.59405826,17.13150706,78.59905826,17.12650706,573.6719175
10378,78.59405826,17.12650706,78.59905826,17.12150706,1076.254537
10379,78.64905826,17.18650706,78.65405826,17.18150706,5601.072856
10380,78.52405826,17.13650706,78.52905826,17.13150706,540.6964808
10381,78.52905826,17.14150706,78.53405826,17.13650706,626.1389156
10382,78.52905826,17.13650706,78.53405826,17.13150706,141.3625604
10383,78.53405826,17.14150706,78.53905826,17.13650706,616.2015218
10384,78.53905826,17.14150706,78.54405826,17.13650706,622.0000757
10385,78.54405826,17.14150706,78.54905826,17.13650706,339.7123009
10386,78.54405826,17.13650706,78.54905826,17.13150706,558.0898471
10387,78.54905826,17.13650706,78.55405826,17.13150706,508.6973383
10388,78.55405826,17.12150706,78.55905826,17.11650706,413.8953606
10389,78.55405826,17.11650706,78.55905826,17.11150706,1093.43007
10390,78.55905826,17.12150706,78.56405826,17.11650706,913.8831939
10391,78.56405826,17.12150706,78.56905826,17.11650706,577.0096234
10392,78.57405826,17.11150706,78.57905826,17.10650706,295.9829039
10393,78.57905826,17.12650706,78.58405826,17.12150706,947.1791085
10394,78.57905826,17.12150706,78.58405826,17.11650706,584.3126078
10395,78.57905826,17.11650706,78.58405826,17.11150706,554.5252233
10396,78.57905826,17.11150706,78.58405826,17.10650706,643.7168324
10397,78.57905826,17.10650706,78.58405826,17.10150706,622.8784405
10398,78.57905826,17.10150706,78.58405826,17.09650706,572.3619012
10399,78.56405826,17.13150706,78.56905826,17.12650706,233.8558788
10400,78.58405826,17.13150706,78.58905826,17.12650706,400.3190821
10401,78.58405826,17.12650706,78.58905826,17.12150706,237.5626308
10402,78.58905826,17.12650706,78.59405826,17.12150706,595.9707448
10403,78.69405826,17.21650706,78.69905826,17.21150706,1650.084065
10404,78.68905826,17.20650706,78.69405826,17.20150706,484.5890279
10405,78.63905826,17.19650706,78.64405826,17.19150706,2198.971633
10406,78.65405826,17.18150706,78.65905826,17.17650706,3286.537059
10407,78.65405826,17.17650706,78.65905826,17.17150706,1678.188663
10408,78.65905826,17.17650706,78.66405826,17.17150706,16.42930489
10409,78.64905826,17.17650706,78.65405826,17.17150706,1667.346936
10410,78.64905826,17.17150706,78.65405826,17.16650706,1355.214404
10411,78.64905826,17.16650706,78.65405826,17.16150706,233.4594459
10412,78.64405826,17.17650706,78.64905826,17.17150706,141.7469203
10413,78.64405826,17.17150706,78.64905826,17.16650706,593.8760172
10414,78.64405826,17.16650706,78.64905826,17.16150706,188.1150194
10415,78.63405826,17.17150706,78.63905826,17.16650706,698.2790832
10416,78.62905826,17.16650706,78.63405826,17.16150706,892.5853083
10417,78.63405826,17.16650706,78.63905826,17.16150706,909.1573725
10418,78.63905826,17.16650706,78.64405826,17.16150706,154.9623099
10419,78.63905826,17.16150706,78.64405826,17.15650706,592.2728922
10420,78.64405826,17.16150706,78.64905826,17.15650706,290.8762128
10421,78.61905826,17.15650706,78.62405826,17.15150706,1293.95034
10422,78.61905826,17.15150706,78.62405826,17.14650706,83.58979861
10423,78.59905826,17.13150706,78.60405826,17.12650706,232.2043659
10424,78.60405826,17.13150706,78.60905826,17.12650706,459.7533553
10425,78.60405826,17.12650706,78.60905826,17.12150706,464.6374593
10426,78.60905826,17.12650706,78.61405826,17.12150706,406.3722201
10427,78.60905826,17.12150706,78.61405826,17.11650706,322.7325023
10428,78.61405826,17.12150706,78.61905826,17.11650706,591.1197379
10429,78.61405826,17.11650706,78.61905826,17.11150706,534.3835354
10430,78.61905826,17.11650706,78.62405826,17.11150706,106.3394781
10431,78.61905826,17.11150706,78.62405826,17.10650706,641.9794983
10432,78.62405826,17.11150706,78.62905826,17.10650706,171.5380224
10433,78.62405826,17.15650706,78.62905826,17.15150706,572.5289901
10434,78.62405826,17.15150706,78.62905826,17.14650706,238.8348369
10435,78.62905826,17.15150706,78.63405826,17.14650706,526.4266107
10436,78.62905826,17.14650706,78.63405826,17.14150706,52.09510184
10437,78.62405826,17.17650706,78.62905826,17.17150706,703.5220303
10438,78.62405826,17.17150706,78.62905826,17.16650706,439.0722307
10439,78.61405826,17.15650706,78.61905826,17.15150706,744.1532551
10440,78.61405826,17.15150706,78.61905826,17.14650706,540.7145276
10441,78.61905826,17.16150706,78.62405826,17.15650706,223.9573513
10442,78.62405826,17.16150706,78.62905826,17.15650706,574.5336812
10443,78.62905826,17.16150706,78.63405826,17.15650706,465.4010477
10444,78.61905826,17.14650706,78.62405826,17.14150706,227.8595553
10445,78.61405826,17.14150706,78.61905826,17.13650706,928.4120275
10446,78.61405826,17.13650706,78.61905826,17.13150706,713.7581664
10447,78.61405826,17.13150706,78.61905826,17.12650706,566.3737824
10448,78.61405826,17.12650706,78.61905826,17.12150706,573.6189077
10449,78.57405826,17.13650706,78.57905826,17.13150706,63.97111931
10450,78.56405826,17.11650706,78.56905826,17.11150706,648.1854622
10451,78.56405826,17.11150706,78.56905826,17.10650706,613.1254544
10452,78.56905826,17.11150706,78.57405826,17.10650706,27.97312952
10453,78.56905826,17.10650706,78.57405826,17.10150706,655.400333
10454,78.56905826,17.10150706,78.57405826,17.09650706,356.4716132
10455,78.57405826,17.10150706,78.57905826,17.09650706,310.6823876
10456,78.55905826,17.11650706,78.56405826,17.11150706,239.9320673
10457,78.54905826,17.11650706,78.55405826,17.11150706,334.7142661
10458,78.62405826,17.18150706,78.62905826,17.17650706,1148.678881
10459,78.62905826,17.18150706,78.63405826,17.17650706,1073.220301
10460,78.60405826,17.17650706,78.60905826,17.17150706,544.4488128
10461,78.60405826,17.17150706,78.60905826,17.16650706,101.7089155
10462,78.60905826,17.17650706,78.61405826,17.17150706,871.3480874
10463,78.60905826,17.17150706,78.61405826,17.16650706,107.1267053
10464,78.61405826,17.17650706,78.61905826,17.17150706,627.0611828
10465,78.60405826,17.16650706,78.60905826,17.16150706,684.2894948
10466,78.60905826,17.16650706,78.61405826,17.16150706,1018.019159
10467,78.60905826,17.16150706,78.61405826,17.15650706,166.9909101
10468,78.61405826,17.16150706,78.61905826,17.15650706,927.8884699
10469,78.59905826,17.16150706,78.60405826,17.15650706,249.6197563
10470,78.59905826,17.15650706,78.60405826,17.15150706,646.963363
10471,78.60405826,17.16150706,78.60905826,17.15650706,444.9300123
10472,78.61405826,17.17150706,78.61905826,17.16650706,685.6014314
10473,78.61905826,17.17150706,78.62405826,17.16650706,121.2052881
10474,78.62905826,17.18650706,78.63405826,17.18150706,99.24675347
10475,78.61405826,17.16650706,78.61905826,17.16150706,222.3365906
10476,78.61905826,17.14150706,78.62405826,17.13650706,128.2172338
10477,78.61905826,17.13650706,78.62405826,17.13150706,445.0035317
10478,78.62405826,17.13650706,78.62905826,17.13150706,418.7525225
10479,78.62405826,17.13150706,78.62905826,17.12650706,165.0500847
10480,78.58905826,17.11650706,78.59405826,17.11150706,729.2638205
10481,78.59405826,17.12150706,78.59905826,17.11650706,608.2473237
10482,78.59405826,17.11650706,78.59905826,17.11150706,334.6365998
10483,78.58405826,17.12150706,78.58905826,17.11650706,762.5712533
10484,78.58405826,17.11650706,78.58905826,17.11150706,688.7764812
10485,78.69405826,17.21150706,78.69905826,17.20650706,1197.951881
10486,78.69405826,17.20650706,78.69905826,17.20150706,731.0176004
10487,78.56905826,17.15650706,78.57405826,17.15150706,730.7199649
10488,78.56905826,17.15150706,78.57405826,17.14650706,582.4210207
10489,78.56905826,17.14650706,78.57405826,17.14150706,125.9012384
10490,78.57405826,17.15650706,78.57905826,17.15150706,237.3466378
10491,78.57405826,17.15150706,78.57905826,17.14650706,363.9535972
10492,78.71405826,17.20150706,78.71905826,17.19650706,294.4235943
10493,78.71905826,17.20150706,78.72405826,17.19650706,676.651726
10494,78.77905826,17.18150706,78.78405826,17.17650706,365.0098925
10495,78.62405826,17.20650706,78.62905826,17.20150706,732.6910145
10496,78.62405826,17.20150706,78.62905826,17.19650706,549.2730212
10497,78.62905826,17.20150706,78.63405826,17.19650706,1222.135502
10498,78.63405826,17.19650706,78.63905826,17.19150706,502.4746284
10499,78.78405826,17.13650706,78.78905826,17.13150706,1039.313914
10500,78.78905826,17.13650706,78.79405826,17.13150706,1070.181318
10501,78.78905826,17.13150706,78.79405826,17.12650706,629.2848248
10502,78.78905826,17.12650706,78.79405826,17.12150706,433.7127507
10503,78.79405826,17.12650706,78.79905826,17.12150706,868.225767
10504,78.79405826,17.12150706,78.79905826,17.11650706,1202.745307
10505,78.79905826,17.12150706,78.80405826,17.11650706,958.5139682
10506,78.80405826,17.12150706,78.80905826,17.11650706,1004.31391
10507,78.80405826,17.11650706,78.80905826,17.11150706,219.5825151
10508,78.80905826,17.11650706,78.81405826,17.11150706,914.5524984
10509,78.80905826,17.11150706,78.81405826,17.10650706,275.4476669
10510,78.81405826,17.11150706,78.81905826,17.10650706,897.8861343
10511,78.81905826,17.11150706,78.82405826,17.10650706,1061.030788
10512,78.82405826,17.11150706,78.82905826,17.10650706,282.9190218
10513,78.82405826,17.10650706,78.82905826,17.10150706,300.3982749
10514,78.82905826,17.10650706,78.83405826,17.10150706,290.3080309
10515,78.77905826,17.18650706,78.78405826,17.18150706,57.93329753
10516,78.75905826,17.19150706,78.76405826,17.18650706,1305.156188
10517,78.74905826,17.19150706,78.75405826,17.18650706,792.0655699
10518,78.74905826,17.18650706,78.75405826,17.18150706,45.98471791
10519,78.75405826,17.19150706,78.75905826,17.18650706,1128.582212
10520,78.78405826,17.16150706,78.78905826,17.15650706,293.4476431
10521,78.75905826,17.14650706,78.76405826,17.14150706,1414.163555
10522,78.75905826,17.14150706,78.76405826,17.13650706,1030.029218
10523,78.76405826,17.15150706,78.76905826,17.14650706,574.7680042
10524,78.76405826,17.14650706,78.76905826,17.14150706,382.9374265
10525,78.76405826,17.14150706,78.76905826,17.13650706,689.5797308
10526,78.76405826,17.13650706,78.76905826,17.13150706,804.7510995
10527,78.76905826,17.15650706,78.77405826,17.15150706,313.5629053
10528,78.76905826,17.15150706,78.77405826,17.14650706,657.1747285
10529,78.76905826,17.13650706,78.77405826,17.13150706,902.8871855
10530,78.77405826,17.15650706,78.77905826,17.15150706,154.0339851
10531,78.77405826,17.14150706,78.77905826,17.13650706,248.4086463
10532,78.77405826,17.13650706,78.77905826,17.13150706,450.7831384
10533,78.77905826,17.13650706,78.78405826,17.13150706,1080.060602
10534,78.75905826,17.15150706,78.76405826,17.14650706,925.938932
10535,78.75405826,17.14650706,78.75905826,17.14150706,147.3457047
10536,78.75405826,17.15150706,78.75905826,17.14650706,23.90172522
10537,78.76905826,17.14150706,78.77405826,17.13650706,174.995049
10538,78.77905826,17.14150706,78.78405826,17.13650706,555.3867581
10539,78.76405826,17.13150706,78.76905826,17.12650706,565.7420549
10540,78.78405826,17.13150706,78.78905826,17.12650706,703.239751
10541,78.79405826,17.13650706,78.79905826,17.13150706,722.2533017
10542,78.79405826,17.13150706,78.79905826,17.12650706,1472.11568
10543,78.79905826,17.13650706,78.80405826,17.13150706,164.8800025
10544,78.78905826,17.12150706,78.79405826,17.11650706,509.5230652
10545,78.77905826,17.12650706,78.78405826,17.12150706,968.1648391
10546,78.76905826,17.13150706,78.77405826,17.12650706,595.065196
10547,78.76905826,17.12650706,78.77405826,17.12150706,119.1866345
10548,78.77405826,17.12650706,78.77905826,17.12150706,558.7897059
10549,78.78405826,17.12650706,78.78905826,17.12150706,678.1865424
10550,78.77405826,17.19150706,78.77905826,17.18650706,60.59760519
10551,78.51405826,17.22650706,78.51905826,17.22150706,424.8558005
10552,78.67405826,17.18150706,78.67905826,17.17650706,209.0668351
10553,78.67905826,17.18150706,78.68405826,17.17650706,47.97174273
10554,78.67405826,17.11150706,78.67905826,17.10650706,2782.224523
10555,78.67905826,17.11150706,78.68405826,17.10650706,565.5213738
10556,78.68405826,17.11150706,78.68905826,17.10650706,537.1377669
10557,78.68905826,17.11150706,78.69405826,17.10650706,780.9999131
10558,78.69405826,17.11650706,78.69905826,17.11150706,81.62498925
