,Lat,Long,Light,LULC,NDVI,Road,Label
14311,17.1975,78.5075,2.86019,12,0.33403,0.0,0
14312,17.2025,78.5075,2.42504,12,0.31456,0.0,0
14313,17.2075,78.5075,6.96523,12,0.3197,0.0,0
14314,17.2125,78.5075,12.17213,12,0.3698,2179.43335,1
14315,17.2175,78.5075,5.39474,12,0.4185,496.16058,0
14316,17.2225,78.5075,1.97663,12,0.45689,562.58429,0
14317,17.2275,78.5075,2.51954,12,0.42353,554.58673,0
14318,17.2325,78.5075,2.81164,12,0.41632,346.77542,0
14319,17.2375,78.5075,3.15507,12,0.43628,0.0,0
14320,17.2425,78.5075,4.89833,12,0.46705,0.0,0
14321,17.2475,78.5075,6.54121,12,0.46518,0.0,0
14322,17.2525,78.5075,7.20858,12,0.48534,0.0,0
14323,17.2575,78.5075,6.41969,12,0.46351,0.0,0
14324,17.2625,78.5075,3.54562,12,0.43151,0.0,0
14325,17.2675,78.5075,4.37605,12,0.40216,0.0,0
14326,17.2725,78.5075,7.4911,10,0.33233,25.1224,0
14327,17.2775,78.5075,6.90303,10,0.32824,734.55634,0
14328,17.2825,78.5075,4.60948,10,0.3202,52.52166,0
14329,17.2875,78.5075,4.18,10,0.29128,0.0,0
14330,17.2925,78.5075,4.2215,10,0.29035,0.0,0
14331,17.2975,78.5075,7.19332,12,0.32675,0.0,0
14332,17.3025,78.5075,11.97276,10,0.36541,0.0,0
14333,17.3075,78.5075,14.98407,12,0.37314,613.36725,0
14334,17.3125,78.5075,13.74962,12,0.38508,482.85364,0
14335,17.3175,78.5075,12.11313,12,0.43964,546.0141,0
14336,17.3225,78.5075,14.45831,10,0.48971,0.0,0
14337,17.3275,78.5075,19.87635,10,0.5,186.60126,0
14338,17.3325,78.5075,20.75776,13,0.47374,640.26074,0
14339,17.3375,78.5075,32.72258,10,0.45906,290.86551,0
14340,17.3425,78.5075,50.05379,13,0.34663,663.51666,0
14341,17.3475,78.5075,46.46003,13,0.25576,703.42511,0
14342,17.3525,78.5075,46.47464,13,0.24623,972.47449,1
14343,17.3575,78.5075,57.05198,13,0.24606,2965.09937,1
14344,17.3625,78.5075,53.71807,13,0.25459,1713.91077,1
14345,17.3675,78.5075,45.94701,13,0.27163,3575.83667,2
14346,17.3725,78.5075,44.22103,13,0.24679,2596.55151,1
14347,17.3775,78.5075,34.58681,13,0.24654,3331.65894,2
14348,17.3825,78.5075,41.80536,13,0.31759,636.01465,0
14349,17.3875,78.5075,47.87133,13,0.29292,625.40149,0
14350,17.3925,78.5075,46.31816,13,0.22036,2077.66943,1
14351,17.3975,78.5075,42.7196,13,0.22356,2967.50244,1
14352,17.4025,78.5075,35.69529,13,0.25644,4679.28027,2
14353,17.4075,78.5075,39.73914,13,0.23288,2290.52026,1
14354,17.4125,78.5075,48.64866,13,0.18972,4274.2168,2
14355,17.4175,78.5075,51.87687,13,0.20977,2494.71362,1
14356,17.4225,78.5075,46.58615,13,0.23416,1680.52649,1
14357,17.4275,78.5075,40.76836,13,0.28302,553.0213,0
14358,17.4325,78.5075,35.83098,13,0.31956,582.03497,0
14359,17.4375,78.5075,38.57205,13,0.31024,1683.82166,1
14360,17.4425,78.5075,45.49861,13,0.28643,1091.95532,1
14361,17.4475,78.5075,43.7095,13,0.25235,203.49522,0
14362,17.4525,78.5075,30.87591,13,0.27153,1460.39465,1
14363,17.4575,78.5075,22.19126,13,0.29841,640.14124,0
14364,17.4625,78.5075,22.79529,13,0.36696,640.61597,0
14365,17.4675,78.5075,25.8584,13,0.3772,0.0,0
14366,17.4725,78.5075,30.06389,13,0.36362,1453.56885,1
14367,17.4775,78.5075,27.78684,13,0.34847,2406.47681,1
14368,17.4825,78.5075,23.06851,13,0.41996,1757.70972,1
14369,17.4875,78.5075,26.94585,13,0.42137,1687.09546,1
14370,17.4925,78.5075,37.29572,13,0.35058,1128.93005,1
14371,17.4975,78.5075,41.55713,13,0.31012,1368.12964,1
14372,17.5025,78.5075,38.34566,13,0.30443,1121.21558,1
14373,17.5075,78.5075,35.76217,13,0.29692,654.18848,0
14374,17.5125,78.5075,35.66218,13,0.277,313.37112,0
14375,17.5175,78.5075,27.65284,13,0.29054,268.20905,0
14376,17.5225,78.5075,20.33773,13,0.33557,0.0,0
14377,17.5275,78.5075,16.30059,13,0.35942,0.0,0
14378,17.5325,78.5075,11.80584,13,0.37913,0.0,0
14379,17.5375,78.5075,7.67565,12,0.43708,0.0,0
14380,17.5425,78.5075,6.28235,12,0.46246,0.0,0
14381,17.5475,78.5075,5.62893,12,0.48822,0.0,0
14382,17.5525,78.5075,3.24495,12,0.49031,0.0,0
14383,17.5575,78.5075,2.98749,13,0.46951,0.0,0
14384,17.5625,78.5075,3.07658,12,0.44042,0.0,0
14385,17.5675,78.5075,2.70008,12,0.43256,0.0,0
14386,17.5725,78.5075,2.18312,12,0.43271,0.0,0
14387,17.5775,78.5075,1.93462,12,0.4442,0.0,0
14388,17.5825,78.5075,1.92793,12,0.44922,0.0,0
14389,17.5875,78.5075,1.86349,12,0.42437,0.0,0
14390,17.5925,78.5075,1.91559,12,0.39763,0.0,0
14391,17.5975,78.5075,1.58517,12,0.41361,536.7782,0
14392,17.6025,78.5075,1.39003,12,0.45,0.0,0
14393,17.6075,78.5075,1.65351,12,0.46995,0.0,0
14394,17.6125,78.5075,1.72938,12,0.48017,0.0,0
14395,17.6175,78.5075,1.97257,12,0.49395,0.0,0
14396,17.6225,78.5075,3.29262,12,0.46584,0.0,0
14397,17.6275,78.5075,3.49996,12,0.44601,0.0,0
14398,17.6325,78.5075,1.73739,12,0.44665,530.75861,0
14399,17.6375,78.5075,1.04316,12,0.46738,0.0,0
14400,17.6425,78.5075,0.95022,12,0.4557,0.0,0
14401,17.6475,78.5075,1.18112,12,0.42475,0.0,0
14402,17.6525,78.5075,1.87204,12,0.41867,0.0,0
14403,17.6575,78.5075,2.29727,12,0.41807,0.0,0
14404,17.6625,78.5075,1.4658,12,0.41897,0.0,0
14405,17.6675,78.5075,0.82861,12,0.43485,0.0,0
14406,17.6725,78.5075,0.9756,12,0.45146,0.0,0
14407,17.6775,78.5075,1.13945,12,0.44701,0.0,0
14408,17.6825,78.5075,1.13385,12,0.44092,0.0,0
14409,17.6875,78.5075,2.49215,12,0.44394,0.0,0
14410,17.6925,78.5075,4.56451,12,0.43778,0.0,0
14411,17.6975,78.5075,3.26851,12,0.40262,0.0,0
14412,17.7025,78.5075,2.28446,12,0.39921,0.0,0
14413,17.7075,78.5075,1.29255,12,0.436,0.0,0
14414,17.7125,78.5075,0.94187,12,0.43317,0.0,0
14415,17.7175,78.5075,0.84952,12,0.41131,0.0,0
14416,17.7225,78.5075,1.48173,12,0.42248,0.0,0
14417,17.7275,78.5075,1.79161,12,0.41555,0.0,0
14418,17.7325,78.5075,0.92254,12,0.41485,0.0,0
14419,17.7375,78.5075,0.69409,12,0.42217,0.0,0
14420,17.7425,78.5075,0.73319,12,0.44645,0.0,0
14421,17.7475,78.5075,2.58502,12,0.46109,0.0,0
14422,17.7525,78.5075,6.52297,12,0.44481,0.0,0
14423,17.7575,78.5075,3.76211,12,0.43102,0.0,0
14424,17.7625,78.5075,0.71154,12,0.47225,0.0,0
14425,17.7675,78.5075,0.48558,12,0.49741,0.0,0
14426,17.7725,78.5075,0.48216,12,0.5004,0.0,0
14427,17.7775,78.5075,0.50244,12,0.47863,0.0,0
14428,17.7825,78.5075,0.74213,12,0.45172,0.0,0
14429,17.7875,78.5075,2.21351,12,0.44486,0.0,0
14430,17.7925,78.5075,1.64417,12,0.45301,0.0,0
14431,17.7975,78.5075,1.06788,12,0.45798,0.0,0
14432,17.8025,78.5075,2.45534,12,0.4554,0.0,0
14433,17.8075,78.5075,1.81216,12,0.46661,0.0,0
14434,17.8125,78.5075,1.49588,12,0.48119,0.0,0
14435,17.8175,78.5075,2.59516,12,0.47217,0.0,0
14436,17.8225,78.5075,1.28739,12,0.47492,0.0,0
14437,17.8275,78.5075,0.58249,12,0.46389,0.0,0
14438,17.8325,78.5075,0.81235,12,0.45625,0.0,0
14439,17.8375,78.5075,4.44715,12,0.46113,0.0,0
14440,17.8425,78.5075,5.00353,12,0.45378,0.0,0
14441,17.8475,78.5075,0.92933,12,0.43978,0.0,0
14442,17.8525,78.5075,0.68344,12,0.42052,0.0,0
14443,17.8575,78.5075,2.60763,12,0.41157,0.0,0
14444,17.8625,78.5075,3.34049,12,0.42412,0.0,0
14445,17.8675,78.5075,0.85185,12,0.44106,0.0,0
14446,17.8725,78.5075,0.45943,12,0.45681,0.0,0
14447,17.8775,78.5075,0.41384,12,0.47305,0.0,0
14448,17.8825,78.5075,0.30777,12,0.48752,0.0,0
14449,17.8875,78.5075,0.22213,12,0.49547,0.0,0
14450,17.0025,78.5125,0.3204,12,0.44194,0.0,0
14451,17.0075,78.5125,0.92561,12,0.42543,0.0,0
14452,17.0125,78.5125,1.40764,12,0.41986,0.0,0
14453,17.0175,78.5125,0.59518,12,0.39115,0.0,0
14454,17.0225,78.5125,0.28756,12,0.37357,0.0,0
14455,17.0275,78.5125,0.29433,12,0.41355,0.0,0
14456,17.0325,78.5125,0.29739,12,0.42057,0.0,0
14457,17.0375,78.5125,0.32089,12,0.40612,0.0,0
14458,17.0425,78.5125,0.61011,12,0.3964,0.0,0
14459,17.0475,78.5125,1.06522,12,0.40628,0.0,0
14460,17.0525,78.5125,0.79282,12,0.39827,0.0,0
14461,17.0575,78.5125,0.98553,12,0.38135,0.0,0
14462,17.0625,78.5125,2.18662,12,0.3716,0.0,0
14463,17.0675,78.5125,1.23963,12,0.38039,0.0,0
14464,17.0725,78.5125,0.63578,12,0.41022,0.0,0
14465,17.0775,78.5125,0.55168,12,0.39676,0.0,0
14466,17.0825,78.5125,0.55807,12,0.402,0.0,0
14467,17.0875,78.5125,1.08421,12,0.40826,0.0,0
14468,17.0925,78.5125,0.91647,12,0.39922,0.0,0
14469,17.0975,78.5125,0.52562,12,0.39733,0.0,0
14470,17.1025,78.5125,0.51256,12,0.4054,0.0,0
14471,17.1075,78.5125,0.76574,12,0.43204,0.0,0
14472,17.1125,78.5125,0.7647,12,0.42641,0.0,0
14473,17.1175,78.5125,0.63567,12,0.40955,0.0,0
14474,17.1225,78.5125,0.69278,12,0.39729,0.0,0
14475,17.1275,78.5125,1.63152,12,0.39142,0.0,0
14476,17.1325,78.5125,4.66705,12,0.38867,0.0,0
14477,17.1375,78.5125,7.37999,12,0.40614,0.0,0
14478,17.1425,78.5125,3.29194,12,0.41792,0.0,0
14479,17.1475,78.5125,0.65578,12,0.41611,0.0,0
14480,17.1525,78.5125,0.53413,12,0.40872,0.0,0
14481,17.1575,78.5125,0.42267,12,0.40975,0.0,0
14482,17.1625,78.5125,0.45155,12,0.44368,0.0,0
14483,17.1675,78.5125,0.49666,12,0.45897,0.0,0
14484,17.1725,78.5125,0.55608,12,0.46589,0.0,0
14485,17.1775,78.5125,0.63012,12,0.45185,0.0,0
14486,17.1825,78.5125,0.6974,12,0.43284,0.0,0
14487,17.1875,78.5125,0.90373,12,0.41784,0.0,0
14488,17.1925,78.5125,1.22022,12,0.39815,0.0,0
14489,17.1975,78.5125,1.57436,12,0.38174,0.0,0
14490,17.2025,78.5125,1.93038,12,0.36506,0.0,0
14491,17.2075,78.5125,10.14443,12,0.34927,0.0,0
14492,17.2125,78.5125,19.84439,12,0.34187,2182.70679,1
14493,17.2175,78.5125,7.09653,12,0.40517,557.26123,0
14494,17.2225,78.5125,1.62082,12,0.45249,0.0,0
14495,17.2275,78.5125,1.92853,12,0.41974,0.0,0
14496,17.2325,78.5125,1.82973,12,0.388,0.0,0
14497,17.2375,78.5125,1.76064,12,0.40983,0.0,0
14498,17.2425,78.5125,3.21166,12,0.43135,0.0,0
14499,17.2475,78.5125,4.20731,12,0.43061,0.0,0
14500,17.2525,78.5125,4.76587,12,0.44304,0.0,0
14501,17.2575,78.5125,4.88289,12,0.43171,0.0,0
14502,17.2625,78.5125,3.70079,12,0.42187,0.0,0
14503,17.2675,78.5125,3.43381,12,0.4159,0.0,0
14504,17.2725,78.5125,6.31216,12,0.36731,751.37341,0
14505,17.2775,78.5125,6.11687,12,0.37706,0.0,0
14506,17.2825,78.5125,3.5182,10,0.37438,0.0,0
14507,17.2875,78.5125,3.63751,10,0.34851,0.0,0
14508,17.2925,78.5125,4.0339,10,0.30992,0.0,0
14509,17.2975,78.5125,5.51386,10,0.33735,0.0,0
14510,17.3025,78.5125,9.74154,10,0.37866,0.0,0
14511,17.3075,78.5125,13.84683,10,0.37533,536.30774,0
14512,17.3125,78.5125,14.7331,13,0.3521,0.0,0
14513,17.3175,78.5125,12.42066,13,0.39022,815.24066,0
14514,17.3225,78.5125,19.20584,12,0.44864,782.12518,0
14515,17.3275,78.5125,23.86338,10,0.43523,534.44562,0
14516,17.3325,78.5125,21.82221,13,0.43146,16.64465,0
14517,17.3375,78.5125,31.25376,13,0.42318,0.0,0
14518,17.3425,78.5125,45.35243,13,0.34354,55.66813,0
14519,17.3475,78.5125,45.07359,13,0.2575,1001.34381,1
14520,17.3525,78.5125,47.23986,13,0.25672,813.80981,0
14521,17.3575,78.5125,52.90409,13,0.26572,945.03583,1
14522,17.3625,78.5125,50.76574,13,0.2708,5077.65039,2
14523,17.3675,78.5125,50.30526,13,0.28401,3026.93335,1
14524,17.3725,78.5125,47.76797,13,0.26061,3830.64819,2
14525,17.3775,78.5125,39.23992,13,0.28595,3690.24487,2
14526,17.3825,78.5125,38.61102,13,0.33637,1312.47522,1
14527,17.3875,78.5125,44.93777,13,0.30154,1201.23193,1
14528,17.3925,78.5125,47.90441,13,0.22905,2849.75391,1
14529,17.3975,78.5125,42.12676,13,0.23229,891.83038,1
14530,17.4025,78.5125,32.48029,13,0.26386,5880.52441,2
14531,17.4075,78.5125,33.69749,13,0.25704,2585.35303,1
14532,17.4125,78.5125,43.79061,13,0.2192,2536.18726,1
14533,17.4175,78.5125,51.14994,13,0.1945,4618.93848,2
14534,17.4225,78.5125,52.94654,13,0.21204,4688.38721,2
14535,17.4275,78.5125,44.54059,13,0.24387,694.82593,0
14536,17.4325,78.5125,37.69603,13,0.32403,870.72223,0
14537,17.4375,78.5125,42.42122,13,0.34196,3965.58472,2
14538,17.4425,78.5125,51.17728,13,0.30639,1414.18762,1
14539,17.4475,78.5125,35.9383,13,0.28915,3068.99072,1
14540,17.4525,78.5125,24.17035,13,0.33049,4366.00977,2
14541,17.4575,78.5125,18.67466,13,0.39601,556.5686,0
14542,17.4625,78.5125,18.32625,13,0.42747,1667.79187,1
14543,17.4675,78.5125,22.86877,13,0.44638,1003.72601,1
14544,17.4725,78.5125,26.95075,13,0.41939,603.88336,0
14545,17.4775,78.5125,25.69669,13,0.38454,1193.07739,1
14546,17.4825,78.5125,19.51892,13,0.42052,2287.91479,1
14547,17.4875,78.5125,19.58286,13,0.46083,1231.55884,1
14548,17.4925,78.5125,25.88976,13,0.4016,593.23114,0
14549,17.4975,78.5125,29.81687,13,0.36755,312.03625,0
14550,17.5025,78.5125,27.40834,13,0.37434,705.0058,0
14551,17.5075,78.5125,28.8765,13,0.36466,1214.05505,1
14552,17.5125,78.5125,34.10576,13,0.31461,1141.86072,1
14553,17.5175,78.5125,26.60958,13,0.31446,632.3609,0
14554,17.5225,78.5125,23.3774,13,0.35973,1237.89539,1
14555,17.5275,78.5125,22.85655,13,0.35678,1697.91711,1
14556,17.5325,78.5125,18.99671,13,0.36704,566.47101,0
14557,17.5375,78.5125,14.50197,13,0.38782,0.0,0
14558,17.5425,78.5125,10.18908,13,0.42694,118.49889,0
14559,17.5475,78.5125,8.0358,12,0.44808,518.87811,0
14560,17.5525,78.5125,3.67884,12,0.45804,0.0,0
14561,17.5575,78.5125,3.04835,13,0.49181,0.0,0
14562,17.5625,78.5125,3.25982,12,0.49513,0.0,0
14563,17.5675,78.5125,2.79644,12,0.47045,0.0,0
14564,17.5725,78.5125,2.09431,12,0.45072,0.0,0
14565,17.5775,78.5125,1.78671,12,0.43953,0.0,0
14566,17.5825,78.5125,1.68298,12,0.44319,0.0,0
14567,17.5875,78.5125,2.45836,12,0.42351,0.0,0
14568,17.5925,78.5125,4.64571,12,0.40566,0.0,0
14569,17.5975,78.5125,3.33977,12,0.43544,536.78033,0
14570,17.6025,78.5125,1.67132,12,0.44755,0.0,0
14571,17.6075,78.5125,1.58302,12,0.43867,0.0,0
14572,17.6125,78.5125,1.67517,12,0.47179,0.0,0
14573,17.6175,78.5125,1.81307,12,0.47659,0.0,0
14574,17.6225,78.5125,4.59323,12,0.44912,0.0,0
14575,17.6275,78.5125,4.76449,12,0.41948,0.0,0
14576,17.6325,78.5125,2.0676,12,0.43354,530.62659,0
14577,17.6375,78.5125,1.26949,12,0.46016,0.0,0
14578,17.6425,78.5125,1.08974,12,0.449,0.0,0
14579,17.6475,78.5125,1.05178,12,0.42756,0.0,0
14580,17.6525,78.5125,1.24751,12,0.43666,0.0,0
14581,17.6575,78.5125,1.46354,12,0.43456,0.0,0
14582,17.6625,78.5125,1.08804,12,0.42313,0.0,0
14583,17.6675,78.5125,0.7177,12,0.43101,0.0,0
14584,17.6725,78.5125,0.72409,12,0.43758,0.0,0
14585,17.6775,78.5125,0.80107,12,0.44372,0.0,0
14586,17.6825,78.5125,0.91197,12,0.44709,0.0,0
14587,17.6875,78.5125,1.59836,12,0.44414,0.0,0
14588,17.6925,78.5125,1.95238,12,0.42861,0.0,0
14589,17.6975,78.5125,1.93569,12,0.40351,0.0,0
14590,17.7025,78.5125,2.43223,12,0.39624,0.0,0
14591,17.7075,78.5125,1.67127,12,0.42275,0.0,0
14592,17.7125,78.5125,1.3835,12,0.42821,0.0,0
14593,17.7175,78.5125,1.09933,12,0.42681,0.0,0
14594,17.7225,78.5125,1.0444,12,0.43018,0.0,0
14595,17.7275,78.5125,1.27991,12,0.41771,0.0,0
14596,17.7325,78.5125,0.77051,12,0.40662,0.0,0
14597,17.7375,78.5125,0.5853,12,0.42269,0.0,0
14598,17.7425,78.5125,0.60506,12,0.4537,0.0,0
14599,17.7475,78.5125,0.93461,12,0.47678,0.0,0
14600,17.7525,78.5125,1.41516,12,0.48774,0.0,0
14601,17.7575,78.5125,0.99576,12,0.47372,0.0,0
14602,17.7625,78.5125,0.54389,12,0.51089,0.0,0
14603,17.7675,78.5125,0.4775,12,0.51475,0.0,0
14604,17.7725,78.5125,0.4178,12,0.5083,0.0,0
14605,17.7775,78.5125,0.38618,12,0.49071,0.0,0
14606,17.7825,78.5125,0.55344,12,0.46408,0.0,0
14607,17.7875,78.5125,1.15212,12,0.44434,0.0,0
14608,17.7925,78.5125,0.91011,12,0.44412,0.0,0
14609,17.7975,78.5125,0.46288,12,0.45184,0.0,0
14610,17.8025,78.5125,0.69969,12,0.43705,0.0,0
14611,17.8075,78.5125,0.76736,12,0.45078,0.0,0
14612,17.8125,78.5125,1.04299,12,0.46738,0.0,0
14613,17.8175,78.5125,1.64612,12,0.45411,0.0,0
14614,17.8225,78.5125,1.07972,12,0.46029,0.0,0
14615,17.8275,78.5125,0.58918,12,0.45647,0.0,0
14616,17.8325,78.5125,0.91409,12,0.45537,0.0,0
14617,17.8375,78.5125,1.56025,12,0.455,0.0,0
14618,17.8425,78.5125,2.41593,12,0.454,0.0,0
14619,17.8475,78.5125,0.64763,12,0.44312,0.0,0
14620,17.8525,78.5125,0.61416,12,0.4298,0.0,0
14621,17.8575,78.5125,1.33363,12,0.41905,0.0,0
14622,17.8625,78.5125,1.39969,12,0.42142,0.0,0
14623,17.8675,78.5125,0.57319,12,0.4496,0.0,0
14624,17.8725,78.5125,0.33498,12,0.46846,0.0,0
14625,17.8775,78.5125,0.17613,12,0.47885,0.0,0
14626,17.8825,78.5125,0.17326,12,0.48248,0.0,0
14627,17.8875,78.5125,0.17876,12,0.49014,0.0,0
14628,17.8925,78.5125,0.24031,12,0.48036,0.0,0
14629,17.0025,78.5175,0.32165,12,0.43772,0.0,0
14630,17.0075,78.5175,0.70603,12,0.4366,0.0,0
14631,17.0125,78.5175,1.01497,12,0.42543,0.0,0
14632,17.0175,78.5175,0.43356,12,0.42029,0.0,0
14633,17.0225,78.5175,0.28143,12,0.40169,0.0,0
14634,17.0275,78.5175,0.28238,12,0.40104,0.0,0
14635,17.0325,78.5175,0.27,12,0.40763,0.0,0
14636,17.0375,78.5175,0.28005,12,0.40775,0.0,0
14637,17.0425,78.5175,1.00784,12,0.40589,0.0,0
14638,17.0475,78.5175,2.51369,12,0.39285,0.0,0
14639,17.0525,78.5175,1.30394,12,0.38868,0.0,0
14640,17.0575,78.5175,1.25713,12,0.38712,0.0,0
14641,17.0625,78.5175,2.77113,12,0.39217,0.0,0
14642,17.0675,78.5175,1.86381,12,0.40614,0.0,0
14643,17.0725,78.5175,0.4688,12,0.42292,0.0,0
14644,17.0775,78.5175,0.3953,12,0.42888,0.0,0
14645,17.0825,78.5175,0.48877,12,0.41933,0.0,0
14646,17.0875,78.5175,1.2676,12,0.4292,0.0,0
14647,17.0925,78.5175,1.28498,12,0.41007,0.0,0
14648,17.0975,78.5175,0.52418,12,0.39369,0.0,0
14649,17.1025,78.5175,0.51186,12,0.40677,0.0,0
14650,17.1075,78.5175,0.61445,12,0.43454,0.0,0
14651,17.1125,78.5175,0.71834,12,0.42703,0.0,0
14652,17.1175,78.5175,0.72905,12,0.40312,0.0,0
14653,17.1225,78.5175,0.55311,12,0.40035,0.0,0
14654,17.1275,78.5175,1.21756,12,0.3947,0.0,0
14655,17.1325,78.5175,4.30043,12,0.40034,0.0,0
14656,17.1375,78.5175,6.53697,12,0.40679,0.0,0
14657,17.1425,78.5175,3.43775,12,0.41307,0.0,0
14658,17.1475,78.5175,0.67204,12,0.41657,0.0,0
14659,17.1525,78.5175,0.50727,12,0.40466,0.0,0
14660,17.1575,78.5175,0.41913,12,0.4081,0.0,0
14661,17.1625,78.5175,0.44075,12,0.43668,0.0,0
14662,17.1675,78.5175,0.48144,12,0.46233,0.0,0
14663,17.1725,78.5175,0.51809,12,0.47611,0.0,0
14664,17.1775,78.5175,0.58549,12,0.46959,0.0,0
14665,17.1825,78.5175,0.65811,12,0.43411,0.0,0
14666,17.1875,78.5175,0.73734,12,0.40708,0.0,0
14667,17.1925,78.5175,0.87604,12,0.40391,0.0,0
14668,17.1975,78.5175,1.02589,12,0.40809,0.0,0
14669,17.2025,78.5175,2.08573,12,0.39608,0.0,0
14670,17.2075,78.5175,6.43984,12,0.36347,0.0,0
14671,17.2125,78.5175,9.55925,12,0.36036,2314.44922,1
14672,17.2175,78.5175,4.41036,12,0.40573,818.52161,0
14673,17.2225,78.5175,1.49615,12,0.43869,0.0,0
14674,17.2275,78.5175,1.54649,12,0.41873,0.0,0
14675,17.2325,78.5175,1.55638,12,0.39297,0.0,0
14676,17.2375,78.5175,1.58075,12,0.42897,0.0,0
14677,17.2425,78.5175,1.96963,12,0.41593,0.0,0
14678,17.2475,78.5175,1.87234,12,0.40501,0.0,0
14679,17.2525,78.5175,2.09223,12,0.40902,0.0,0
14680,17.2575,78.5175,2.79036,12,0.41455,0.0,0
14681,17.2625,78.5175,3.91338,12,0.41219,0.0,0
14682,17.2675,78.5175,3.77473,12,0.40494,0.0,0
14683,17.2725,78.5175,4.70984,12,0.40202,557.91083,0
14684,17.2775,78.5175,4.41745,10,0.39799,0.0,0
14685,17.2825,78.5175,3.46629,10,0.40599,0.0,0
14686,17.2875,78.5175,4.05881,10,0.38872,0.0,0
14687,17.2925,78.5175,5.06856,10,0.3814,0.0,0
14688,17.2975,78.5175,7.68888,10,0.3551,0.0,0
14689,17.3025,78.5175,12.80233,10,0.34034,0.0,0
14690,17.3075,78.5175,16.6846,13,0.30635,608.19318,0
14691,17.3125,78.5175,20.93899,13,0.30771,229.77071,0
14692,17.3175,78.5175,17.3573,13,0.32848,1892.6394,1
14693,17.3225,78.5175,17.1754,13,0.36715,1698.20593,1
14694,17.3275,78.5175,20.67378,13,0.36504,560.53076,0
14695,17.3325,78.5175,23.45558,13,0.39505,587.41528,0
14696,17.3375,78.5175,34.52578,13,0.39034,577.25824,0
14697,17.3425,78.5175,44.39323,13,0.32364,2403.36841,1
14698,17.3475,78.5175,46.66468,13,0.25385,374.1095,0
14699,17.3525,78.5175,50.01542,13,0.25249,192.76149,0
14700,17.3575,78.5175,52.23693,13,0.26369,0.0,0
14701,17.3625,78.5175,49.52002,13,0.25361,2246.37036,1
14702,17.3675,78.5175,52.32407,13,0.23786,3603.69922,2
14703,17.3725,78.5175,47.59056,13,0.22539,4420.58789,2
14704,17.3775,78.5175,35.53519,13,0.32226,3475.54248,2
14705,17.3825,78.5175,37.28633,13,0.34784,25.5567,0
14706,17.3875,78.5175,42.70294,13,0.30789,551.58807,0
14707,17.3925,78.5175,46.81279,13,0.25613,1877.89685,1
14708,17.3975,78.5175,34.747,13,0.24946,2879.60205,1
14709,17.4025,78.5175,22.59582,13,0.30988,4610.97119,2
14710,17.4075,78.5175,23.69429,13,0.34469,1645.77649,1
14711,17.4125,78.5175,34.36183,13,0.28796,1299.19055,1
14712,17.4175,78.5175,46.34151,13,0.23595,1538.53345,1
14713,17.4225,78.5175,46.81336,13,0.22145,1707.86011,1
14714,17.4275,78.5175,38.31704,13,0.24582,515.25073,0
14715,17.4325,78.5175,36.70739,13,0.31364,1046.62366,1
14716,17.4375,78.5175,44.27878,13,0.32019,3167.09375,1
14717,17.4425,78.5175,51.94833,13,0.29583,2825.23999,1
14718,17.4475,78.5175,34.13646,13,0.29498,7218.23535,2
14719,17.4525,78.5175,23.69953,13,0.36637,3480.13623,2
14720,17.4575,78.5175,19.54736,13,0.4201,978.05774,1
14721,17.4625,78.5175,19.21836,13,0.44644,727.7403,0
14722,17.4675,78.5175,21.76224,13,0.46354,618.19623,0
14723,17.4725,78.5175,24.08544,13,0.44851,993.8847,1
14724,17.4775,78.5175,24.1356,13,0.41935,1309.71667,1
14725,17.4825,78.5175,17.79263,13,0.42176,1480.68042,1
14726,17.4875,78.5175,16.13352,13,0.42966,89.889,0
14727,17.4925,78.5175,17.36288,13,0.41296,0.0,0
14728,17.4975,78.5175,19.52796,13,0.43896,499.01715,0
14729,17.5025,78.5175,20.06589,13,0.44123,1425.04431,1
14730,17.5075,78.5175,19.87193,13,0.45783,634.00262,0
14731,17.5125,78.5175,23.41475,13,0.3806,759.3316,0
14732,17.5175,78.5175,22.65082,13,0.35413,2208.08203,1
14733,17.5225,78.5175,22.82503,13,0.39256,1896.49915,1
14734,17.5275,78.5175,21.8962,13,0.36957,1933.29761,1
14735,17.5325,78.5175,18.96729,13,0.3879,1379.54016,1
14736,17.5375,78.5175,15.65996,12,0.43047,239.50804,0
14737,17.5425,78.5175,11.5522,13,0.46398,535.79767,0
14738,17.5475,78.5175,8.99825,13,0.44998,72.10616,0
14739,17.5525,78.5175,4.71197,12,0.42422,626.03882,0
14740,17.5575,78.5175,6.60366,12,0.44975,0.0,0
14741,17.5625,78.5175,8.02453,12,0.47344,0.0,0
14742,17.5675,78.5175,3.49316,12,0.48693,0.0,0
14743,17.5725,78.5175,1.86719,12,0.4799,0.0,0
14744,17.5775,78.5175,1.64907,12,0.44825,0.0,0
14745,17.5825,78.5175,1.8852,12,0.4518,0.0,0
14746,17.5875,78.5175,2.90522,12,0.43552,0.0,0
14747,17.5925,78.5175,5.26563,12,0.41603,51.39394,0
14748,17.5975,78.5175,4.25535,12,0.43872,485.38846,0
14749,17.6025,78.5175,2.2188,12,0.45505,0.0,0
14750,17.6075,78.5175,1.77847,12,0.45493,0.0,0
14751,17.6125,78.5175,1.79635,12,0.46095,0.0,0
14752,17.6175,78.5175,2.38291,12,0.46123,0.0,0
14753,17.6225,78.5175,4.81112,12,0.43749,0.0,0
